month,town,flat_type,storey_range,floor_area_sqm,flat_model,remaining_lease,resale_price,Score,region,storey_range_numeric
2017-09,QUEENSTOWN,5 ROOM,19 TO 21,112.0,Improved,85.0,770000.0,43.84134113,Central,20
2024-09,BISHAN,4 ROOM,04 TO 06,84.0,Simplified,59.83,662000.0,48.04701277,Central,5
2018-06,QUEENSTOWN,3 ROOM,07 TO 09,65.0,Improved,57.17,328000.0,40.87714612,Central,8
2022-10,BISHAN,5 ROOM,04 TO 06,121.0,Improved,63.58,765000.0,44.09469941,Central,5
2017-03,BUKIT MERAH,3 ROOM,07 TO 09,59.0,Improved,65.42,310000.0,40.65381209,Central,8
2022-04,KALLANG/WHAMPOA,4 ROOM,31 TO 33,93.0,Premium Apartment,94.75,965000.0,55.01288961,Central,32
2017-11,TOA PAYOH,5 ROOM,16 TO 18,120.0,Improved,79.75,690000.0,48.20344442,Central,17
2021-10,KALLANG/WHAMPOA,5 ROOM,13 TO 15,118.0,Improved,62.0,738000.0,43.88654551,Central,14
2018-09,TOA PAYOH,4 ROOM,10 TO 12,87.0,Improved,53.83,430000.0,46.03250462,Central,11
2023-09,QUEENSTOWN,2 ROOM,01 TO 03,46.0,Standard,42.33,230000.0,31.70727946,Central,2
2018-08,KALLANG/WHAMPOA,4 ROOM,10 TO 12,89.0,Model A,92.75,582000.0,42.72050694,Central,11
2021-09,KALLANG/WHAMPOA,3 ROOM,04 TO 06,60.0,Standard,46.33,313000.0,40.50053468,Central,5
2021-07,BISHAN,3 ROOM,07 TO 09,65.0,Improved,51.33,305000.0,49.83261371,Central,8
2024-04,KALLANG/WHAMPOA,4 ROOM,34 TO 36,94.0,DBSS,85.83,1050000.0,53.97836529,Central,35
2022-09,BUKIT MERAH,4 ROOM,13 TO 15,88.0,Improved,49.42,505000.0,42.08704512,Central,14
2020-06,BISHAN,4 ROOM,04 TO 06,107.0,Model A,71.0,510000.0,43.40535315,Central,5
2024-01,TOA PAYOH,3 ROOM,31 TO 33,68.0,Model A,95.0,790000.0,44.67906548,Central,32
2020-06,TOA PAYOH,3 ROOM,04 TO 06,65.0,Improved,60.67,280000.0,44.96621093,Central,5
2021-07,BUKIT MERAH,5 ROOM,04 TO 06,121.0,Improved,77.33,700000.0,41.27282905,Central,5
2017-03,BUKIT MERAH,5 ROOM,22 TO 24,115.0,Improved,83.33,868000.0,54.97527435,Central,23
2021-03,TOA PAYOH,4 ROOM,10 TO 12,101.0,Model A,77.75,676000.0,52.18201912,Central,11
2024-10,TOA PAYOH,4 ROOM,01 TO 03,104.0,Model A,63.42,680000.0,47.19719925,Central,2
2022-10,BUKIT MERAH,4 ROOM,04 TO 06,82.0,Improved,51.67,405000.0,38.78949042,Central,5
2019-07,QUEENSTOWN,5 ROOM,22 TO 24,119.0,Standard,54.5,805000.0,47.80748878,Central,23
2020-12,TOA PAYOH,3 ROOM,10 TO 12,63.0,Standard,61.5,265000.0,40.87197408,Central,11
2023-09,QUEENSTOWN,4 ROOM,04 TO 06,85.0,Model A,77.67,750000.0,46.35390359,Central,5
2023-11,BISHAN,4 ROOM,04 TO 06,103.0,Model A,67.5,720000.0,49.18719116,Central,5
2017-01,KALLANG/WHAMPOA,3 ROOM,13 TO 15,59.0,Improved,58.33,286000.0,44.54990314,Central,14
2024-09,KALLANG/WHAMPOA,5 ROOM,19 TO 21,114.0,Standard,49.42,831888.0,47.5347863,Central,20
2019-06,CENTRAL AREA,5 ROOM,34 TO 36,105.0,Type S2,90.58,1108800.0,55.57831075,Central,35
2020-11,TOA PAYOH,4 ROOM,01 TO 03,81.0,Improved,51.67,320000.0,50.70526165,Central,2
2017-11,BUKIT MERAH,3 ROOM,01 TO 03,75.0,Standard,54.17,600000.0,41.37801867,Central,2
2024-05,QUEENSTOWN,3 ROOM,01 TO 03,67.0,Model A,88.0,585000.0,43.53546016,Central,2
2021-12,QUEENSTOWN,3 ROOM,10 TO 12,73.0,Improved,52.58,368000.0,41.29862595,Central,11
2020-06,QUEENSTOWN,5 ROOM,22 TO 24,110.0,Improved,79.5,865000.0,43.68772773,Central,23
2021-04,BUKIT MERAH,4 ROOM,01 TO 03,74.0,Standard,48.25,365000.0,41.27894576,Central,2
2020-01,BISHAN,4 ROOM,10 TO 12,113.0,Model A,71.25,600000.0,43.73259612,Central,11
2019-06,TOA PAYOH,4 ROOM,10 TO 12,91.0,Model A,88.83,715000.0,56.78505553,Central,11
2022-10,BUKIT MERAH,3 ROOM,04 TO 06,60.0,Standard,43.75,333000.0,40.4708464,Central,5
2019-07,QUEENSTOWN,3 ROOM,04 TO 06,59.0,Standard,49.92,260000.0,32.46083832,Central,5
2020-11,BUKIT MERAH,4 ROOM,19 TO 21,90.0,Model A,81.17,800000.0,44.62660607,Central,20
2022-04,BUKIT MERAH,2 ROOM,01 TO 03,48.0,Standard,47.83,270000.0,48.87573699,Central,2
2022-09,BUKIT MERAH,4 ROOM,28 TO 30,100.0,Model A,82.33,930000.0,55.21654345,Central,29
2017-06,TOA PAYOH,4 ROOM,04 TO 06,82.0,Improved,57.17,345000.0,41.78949042,Central,5
2020-02,KALLANG/WHAMPOA,3 ROOM,01 TO 03,59.0,Improved,55.25,240000.0,44.54990314,Central,2
2023-09,BUKIT MERAH,5 ROOM,19 TO 21,110.0,Improved,78.75,968000.0,43.73226014,Central,20
2023-11,TOA PAYOH,3 ROOM,07 TO 09,66.0,Improved,45.75,314000.0,44.84262179,Central,8
2021-07,CENTRAL AREA,3 ROOM,13 TO 15,65.0,Improved,52.92,400000.0,54.86230198,Central,14
2021-07,KALLANG/WHAMPOA,3 ROOM,16 TO 18,67.0,Model A,95.42,510000.0,41.59483671,Central,17
2018-05,KALLANG/WHAMPOA,4 ROOM,04 TO 06,100.0,Model A,78.5,590000.0,35.09779035,Central,5
2021-03,CENTRAL AREA,5 ROOM,37 TO 39,107.0,Type S2,88.92,1068888.0,48.68739174,Central,38
2019-03,BUKIT MERAH,3 ROOM,10 TO 12,76.0,Model A,65.0,385000.0,38.6106888,Central,11
2021-12,BUKIT MERAH,4 ROOM,04 TO 06,100.0,Model A,78.92,682888.0,52.1571669,Central,5
2017-03,QUEENSTOWN,4 ROOM,13 TO 15,105.0,Model A,79.58,720000.0,47.37049284,Central,14
2019-02,BISHAN,5 ROOM,10 TO 12,123.0,Improved,70.08,750000.0,50.24831281,Central,11
2020-11,KALLANG/WHAMPOA,5 ROOM,19 TO 21,118.0,Improved,59.83,635000.0,52.8420131,Central,20
2023-01,KALLANG/WHAMPOA,EXECUTIVE,01 TO 03,141.0,Apartment,62.0,850000.0,49.1706652,Central,2
2020-12,KALLANG/WHAMPOA,5 ROOM,16 TO 18,119.0,Standard,54.67,663000.0,51.82233292,Central,17
2017-06,TOA PAYOH,5 ROOM,07 TO 09,123.0,Improved,64.83,572000.0,44.14440386,Central,8
2024-04,QUEENSTOWN,3 ROOM,01 TO 03,65.0,Improved,49.83,425000.0,44.86230198,Central,2
2017-09,CENTRAL AREA,5 ROOM,19 TO 21,106.0,Type S2,92.33,988000.0,52.63285124,Central,20
2019-05,BUKIT MERAH,4 ROOM,07 TO 09,92.0,Model A,82.67,635000.0,42.7505312,Central,8
2020-10,BISHAN,3 ROOM,01 TO 03,67.0,New Generation,63.17,380000.0,47.1049802,Central,2
2019-06,BISHAN,5 ROOM,07 TO 09,121.0,Improved,67.33,638000.0,44.09469941,Central,8
2024-07,KALLANG/WHAMPOA,4 ROOM,25 TO 27,92.0,Model A,95.0,1132888.0,47.00288152,Central,26
2017-05,QUEENSTOWN,5 ROOM,25 TO 27,118.0,Improved,93.25,958000.0,44.2873372,Central,26
2020-06,BUKIT MERAH,5 ROOM,19 TO 21,121.0,Standard,58.42,728000.0,43.97594632,Central,20
2024-03,TOA PAYOH,4 ROOM,16 TO 18,93.0,Model A,93.5,1150000.0,47.02773375,Central,17
2019-11,KALLANG/WHAMPOA,4 ROOM,04 TO 06,94.0,New Generation,60.25,446000.0,44.53304119,Central,5
2023-08,QUEENSTOWN,4 ROOM,16 TO 18,83.0,Premium Apartment,91.67,968000.0,42.45264051,Central,17
2021-06,BUKIT MERAH,3 ROOM,10 TO 12,59.0,Improved,53.0,260000.0,40.535059,Central,11
2022-01,BUKIT MERAH,3 ROOM,07 TO 09,66.0,Improved,60.42,360000.0,38.03559557,Central,8
2020-01,BUKIT MERAH,4 ROOM,01 TO 03,85.0,Model A,87.92,640000.0,42.44296841,Central,2
2018-01,BUKIT MERAH,3 ROOM,10 TO 12,69.0,Model A,94.33,585000.0,47.64454115,Central,11
2019-06,BUKIT MERAH,4 ROOM,13 TO 15,80.0,Standard,50.08,430000.0,41.60618874,Central,14
2019-01,BUKIT MERAH,4 ROOM,19 TO 21,90.0,Model A,89.0,715800.0,48.73051503,Central,20
2021-11,CENTRAL AREA,5 ROOM,19 TO 21,106.0,Type S2,88.25,1125000.0,48.63285124,Central,20
2022-04,QUEENSTOWN,4 ROOM,37 TO 39,83.0,Premium Apartment,93.42,877000.0,42.45264051,Central,38
2024-08,TOA PAYOH,5 ROOM,01 TO 03,121.0,Improved,67.75,858000.0,44.18376423,Central,2
2017-04,QUEENSTOWN,3 ROOM,19 TO 21,73.0,Improved,56.75,508000.0,45.29862595,Central,20
2019-12,BISHAN,4 ROOM,04 TO 06,108.0,Model A,71.67,630000.0,43.45989364,Central,5
2021-05,BUKIT MERAH,3 ROOM,16 TO 18,68.0,Premium Apartment,91.33,615000.0,45.59000066,Central,17
2023-02,BUKIT MERAH,3 ROOM,01 TO 03,88.0,Standard,49.0,720000.0,42.08704512,Central,2
2017-09,CENTRAL AREA,4 ROOM,37 TO 39,95.0,Type S1,92.33,908000.0,52.03290578,Central,38
2022-08,KALLANG/WHAMPOA,4 ROOM,10 TO 12,91.0,Improved,50.67,435000.0,42.26551075,Central,11
2020-09,BUKIT MERAH,4 ROOM,10 TO 12,100.0,Model A,84.42,580000.0,40.23138758,Central,11
2024-04,KALLANG/WHAMPOA,4 ROOM,25 TO 27,90.0,Model A,79.17,895000.0,60.65629435,Central,26
2019-04,TOA PAYOH,3 ROOM,16 TO 18,68.0,Improved,51.83,295000.0,44.98139106,Central,17
2020-01,BUKIT MERAH,3 ROOM,34 TO 36,62.0,Model A,92.08,600000.0,41.26275768,Central,35
2024-07,TOA PAYOH,4 ROOM,07 TO 09,93.0,Model A,91.67,811000.0,43.01288961,Central,8
2022-10,BUKIT TIMAH,4 ROOM,04 TO 06,104.0,Model A,65.17,790000.0,49.18235511,Central,5
2019-05,QUEENSTOWN,3 ROOM,04 TO 06,60.0,Improved,50.17,260000.0,32.51537881,Central,5
2018-10,BUKIT MERAH,3 ROOM,04 TO 06,65.0,Improved,53.83,295000.0,40.83261371,Central,5
2021-05,QUEENSTOWN,3 ROOM,07 TO 09,69.0,Standard,46.75,315000.0,32.99139914,Central,8
2019-12,TOA PAYOH,4 ROOM,13 TO 15,96.0,New Generation,63.83,428000.0,45.68665459,Central,14
2017-05,BUKIT MERAH,4 ROOM,22 TO 24,100.0,Model A,87.58,796000.0,55.21654345,Central,23
2022-11,QUEENSTOWN,3 ROOM,01 TO 03,66.0,Improved,46.25,315000.0,44.84262179,Central,2
2020-11,QUEENSTOWN,4 ROOM,28 TO 30,85.0,Model A,86.83,755888.0,51.44296841,Central,29
2020-10,BUKIT TIMAH,3 ROOM,10 TO 12,76.0,Improved,52.5,400000.0,50.4474033,Central,11
2020-12,BISHAN,EXECUTIVE,01 TO 03,149.0,Maisonette,70.42,880000.0,45.69605399,Central,2
2021-01,KALLANG/WHAMPOA,3 ROOM,07 TO 09,59.0,Improved,52.17,276000.0,49.52021486,Central,8
2021-01,CENTRAL AREA,5 ROOM,19 TO 21,106.0,Type S2,89.08,1033000.0,48.63285124,Central,20
2017-11,CENTRAL AREA,4 ROOM,10 TO 12,93.0,Type S1,92.17,858000.0,47.92382479,Central,11
2021-07,BUKIT MERAH,3 ROOM,04 TO 06,72.0,New Generation,58.33,423800.0,46.31830614,Central,5
2022-03,KALLANG/WHAMPOA,5 ROOM,16 TO 18,127.0,Improved,59.25,788888.0,52.34772171,Central,17
2019-12,BUKIT MERAH,3 ROOM,01 TO 03,74.0,Model A,63.67,328000.0,38.48676367,Central,2
2022-10,KALLANG/WHAMPOA,3 ROOM,34 TO 36,68.0,Model A,94.25,720000.0,52.6493772,Central,35
2024-09,BUKIT MERAH,3 ROOM,04 TO 06,70.0,Improved,48.67,400000.0,44.12016032,Central,5
2023-01,CENTRAL AREA,4 ROOM,10 TO 12,93.0,Type S1,87.08,1048000.0,54.92382479,Central,11
2019-09,TOA PAYOH,EXECUTIVE,04 TO 06,146.0,Maisonette,65.92,728000.0,45.44336768,Central,5
2019-12,TOA PAYOH,3 ROOM,07 TO 09,67.0,Improved,49.08,255000.0,43.89716229,Central,8
2019-09,CENTRAL AREA,2 ROOM,10 TO 12,53.0,Improved,50.75,230000.0,40.14843948,Central,11
2018-08,TOA PAYOH,4 ROOM,07 TO 09,104.0,Model A,77.08,653000.0,49.3011082,Central,8
2018-10,CENTRAL AREA,3 ROOM,16 TO 18,59.0,Improved,57.33,430000.0,32.56474727,Central,17
2017-10,TOA PAYOH,3 ROOM,04 TO 06,67.0,Improved,51.25,290000.0,44.89716229,Central,5
2024-08,BISHAN,4 ROOM,04 TO 06,104.0,Model A,66.92,785000.0,40.24173166,Central,5
2024-07,BUKIT MERAH,4 ROOM,01 TO 03,90.0,Model A,83.25,930000.0,48.71567089,Central,2
2018-06,BUKIT MERAH,3 ROOM,04 TO 06,72.0,New Generation,61.5,420000.0,46.31830614,Central,5
2022-07,BUKIT MERAH,5 ROOM,22 TO 24,123.0,Standard,53.33,865000.0,53.0404949,Central,23
2018-08,QUEENSTOWN,4 ROOM,13 TO 15,95.0,Model A,82.83,645000.0,46.89930856,Central,14
2022-08,TOA PAYOH,4 ROOM,13 TO 15,103.0,Model A,65.5,575000.0,43.14265875,Central,14
2023-09,BUKIT MERAH,4 ROOM,25 TO 27,88.0,Model A,88.5,942000.0,42.68081058,Central,26
2021-11,TOA PAYOH,4 ROOM,16 TO 18,104.0,Model A,76.25,780000.0,52.34564061,Central,17
2024-06,BISHAN,5 ROOM,16 TO 18,120.0,Improved,64.67,990000.0,48.08469132,Central,17
2018-10,QUEENSTOWN,3 ROOM,10 TO 12,69.0,Improved,50.25,300000.0,45.00624328,Central,11
2021-09,QUEENSTOWN,5 ROOM,01 TO 03,123.0,Standard,54.42,700000.0,50.05533904,Central,2
2024-10,KALLANG/WHAMPOA,3 ROOM,10 TO 12,65.0,Improved,48.33,390000.0,44.84745784,Central,11
2023-03,BUKIT MERAH,5 ROOM,19 TO 21,122.0,Standard,55.67,895000.0,44.03048682,Central,20
2022-07,BISHAN,4 ROOM,10 TO 12,95.0,New Generation,61.75,658000.0,53.64695823,Central,11
2019-05,BUKIT MERAH,4 ROOM,19 TO 21,90.0,Model A,82.67,782000.0,44.64145021,Central,20
2024-04,KALLANG/WHAMPOA,4 ROOM,19 TO 21,92.0,Model A,95.17,1105000.0,47.00288152,Central,20
2020-06,BUKIT MERAH,3 ROOM,07 TO 09,60.0,Standard,46.17,200000.0,40.4708464,Central,8
2024-01,BUKIT MERAH,5 ROOM,04 TO 06,122.0,Improved,61.5,740000.0,44.13439577,Central,5
2018-08,QUEENSTOWN,3 ROOM,04 TO 06,67.0,Standard,50.83,330000.0,32.89716229,Central,5
2023-03,BISHAN,5 ROOM,13 TO 15,132.0,Model A,68.17,953000.0,48.76886555,Central,14
2017-08,TOA PAYOH,3 ROOM,16 TO 18,74.0,Model A,65.92,455000.0,50.48676367,Central,17
2024-06,BUKIT MERAH,3 ROOM,13 TO 15,67.0,New Generation,56.42,450000.0,38.06044779,Central,14
2022-02,QUEENSTOWN,4 ROOM,31 TO 33,87.0,Premium Apartment,93.58,891000.0,46.6708025,Central,32
2022-09,TOA PAYOH,4 ROOM,01 TO 03,104.0,Model A,73.58,670000.0,49.31595234,Central,2
2018-04,KALLANG/WHAMPOA,5 ROOM,10 TO 12,110.0,Improved,83.92,832000.0,52.73226014,Central,11
2020-09,CENTRAL AREA,5 ROOM,10 TO 12,105.0,Improved,80.83,651000.0,53.44471352,Central,11
2023-06,BUKIT MERAH,4 ROOM,04 TO 06,92.0,Model A,93.5,795000.0,39.95834912,Central,5
2018-05,BUKIT MERAH,4 ROOM,40 TO 42,88.0,Model A,93.75,807000.0,42.68081058,Central,41
2023-02,TOA PAYOH,2 ROOM,10 TO 12,40.0,Improved,48.0,240000.0,45.45425716,Central,11
2018-10,TOA PAYOH,5 ROOM,16 TO 18,117.0,Standard,56.92,538000.0,43.71325192,Central,17
2021-08,QUEENSTOWN,4 ROOM,04 TO 06,83.0,Premium Apartment,93.75,775000.0,34.45264051,Central,5
2019-08,BUKIT MERAH,3 ROOM,10 TO 12,65.0,Improved,54.67,250000.0,37.86230198,Central,11
2019-09,KALLANG/WHAMPOA,4 ROOM,16 TO 18,94.0,DBSS,90.33,830000.0,53.97836529,Central,17
2022-08,BISHAN,4 ROOM,01 TO 03,112.0,Model A,68.92,598000.0,43.67805563,Central,2
2024-12,TOA PAYOH,4 ROOM,10 TO 12,93.0,Model A,92.75,1100000.0,47.02773375,Central,11
2022-08,KALLANG/WHAMPOA,4 ROOM,13 TO 15,90.0,Model A,83.08,776888.0,51.68598262,Central,14
2019-03,TOA PAYOH,3 ROOM,07 TO 09,57.0,Standard,48.25,240000.0,40.32206905,Central,8
2022-10,BUKIT MERAH,5 ROOM,10 TO 12,117.0,Standard,54.33,718000.0,43.7429402,Central,11
2021-07,BUKIT MERAH,4 ROOM,19 TO 21,93.0,Model A,96.92,910000.0,43.04257788,Central,20
2018-04,BUKIT MERAH,3 ROOM,10 TO 12,65.0,Improved,54.25,345000.0,46.83261371,Central,11
2024-10,TOA PAYOH,3 ROOM,10 TO 12,67.0,Improved,44.42,418000.0,44.89716229,Central,11
2024-02,TOA PAYOH,4 ROOM,19 TO 21,82.0,Improved,51.17,490000.0,38.80433455,Central,20
2018-03,TOA PAYOH,5 ROOM,25 TO 27,114.0,DBSS,93.17,930000.0,44.08401935,Central,26
2019-10,TOA PAYOH,3 ROOM,07 TO 09,74.0,Model A,63.75,420000.0,50.48676367,Central,8
2019-05,BISHAN,5 ROOM,07 TO 09,122.0,Improved,69.5,690000.0,44.17892818,Central,8
2018-07,BUKIT MERAH,5 ROOM,16 TO 18,126.0,Improved,75.5,890000.0,55.48615499,Central,17
2019-11,QUEENSTOWN,3 ROOM,01 TO 03,67.0,Standard,48.17,250000.0,32.88231815,Central,2
2022-12,TOA PAYOH,3 ROOM,16 TO 18,67.0,Improved,46.17,360000.0,44.89716229,Central,17
2022-05,TOA PAYOH,3 ROOM,04 TO 06,66.0,Improved,50.25,268000.0,37.8871542,Central,5
2020-03,BUKIT MERAH,3 ROOM,01 TO 03,75.0,Improved,62.25,292000.0,38.52646003,Central,2
2022-03,QUEENSTOWN,3 ROOM,10 TO 12,65.0,Improved,51.83,425000.0,44.86230198,Central,11
2021-12,BUKIT MERAH,3 ROOM,22 TO 24,60.0,Model A,80.17,582000.0,43.00523532,Central,23
2022-08,KALLANG/WHAMPOA,3 ROOM,04 TO 06,76.0,Model A,61.42,558000.0,53.59584467,Central,5
2024-09,BUKIT MERAH,3 ROOM,01 TO 03,76.0,Improved,49.42,380000.0,41.46224744,Central,2
2018-04,KALLANG/WHAMPOA,3 ROOM,10 TO 12,70.0,Improved,57.08,320000.0,45.1498486,Central,11
2022-03,BUKIT TIMAH,EXECUTIVE,01 TO 03,146.0,Maisonette,66.17,1070000.0,51.48790009,Central,2
2022-02,BUKIT MERAH,4 ROOM,16 TO 18,90.0,Model A,82.75,809000.0,54.67113848,Central,17
2021-10,QUEENSTOWN,4 ROOM,13 TO 15,83.0,Premium Apartment,93.83,800000.0,42.45264051,Central,14
2018-05,QUEENSTOWN,3 ROOM,04 TO 06,65.0,Improved,55.08,355000.0,44.84745784,Central,5
2019-09,TOA PAYOH,4 ROOM,07 TO 09,84.0,Improved,53.83,465000.0,50.88372727,Central,8
2023-11,KALLANG/WHAMPOA,4 ROOM,22 TO 24,93.0,Model A,93.0,840000.0,43.01288961,Central,23
2023-06,TOA PAYOH,5 ROOM,07 TO 09,122.0,Improved,68.83,780000.0,47.23830473,Central,8
2018-11,BISHAN,5 ROOM,04 TO 06,122.0,Improved,68.0,632000.0,44.14923991,Central,5
2022-12,KALLANG/WHAMPOA,3 ROOM,04 TO 06,68.0,Improved,48.17,380000.0,49.98139106,Central,5
2024-06,TOA PAYOH,3 ROOM,01 TO 03,78.0,Improved,44.67,385000.0,50.49710775,Central,2
2017-11,BISHAN,4 ROOM,04 TO 06,113.0,Model A,73.5,588000.0,43.73259612,Central,5
2023-11,BUKIT MERAH,3 ROOM,10 TO 12,65.0,Improved,51.17,380000.0,40.87714612,Central,11
2019-02,CENTRAL AREA,4 ROOM,25 TO 27,94.0,Type S1,90.92,925888.0,47.97836529,Central,26
2024-03,BUKIT MERAH,4 ROOM,01 TO 03,93.0,Model A,93.83,780088.0,43.02773375,Central,2
2020-03,TOA PAYOH,5 ROOM,13 TO 15,110.0,DBSS,91.17,935000.0,47.86585737,Central,14
2019-08,BUKIT MERAH,4 ROOM,37 TO 39,93.0,Model A,92.5,710000.0,42.95351307,Central,38
2019-04,QUEENSTOWN,3 ROOM,10 TO 12,65.0,Improved,56.25,304888.0,40.87714612,Central,11
2022-07,TOA PAYOH,5 ROOM,25 TO 27,120.0,Improved,75.08,870000.0,48.20344442,Central,26
2018-02,QUEENSTOWN,4 ROOM,01 TO 03,106.0,Model A,77.67,560000.0,43.4101892,Central,2
2019-12,QUEENSTOWN,3 ROOM,10 TO 12,59.0,Improved,53.42,315000.0,40.52021486,Central,11
2020-12,BUKIT MERAH,3 ROOM,13 TO 15,65.0,Improved,51.67,328000.0,46.83261371,Central,14
2024-01,BISHAN,EXECUTIVE,16 TO 18,174.0,Maisonette,65.08,1400000.0,47.02987813,Central,17
2022-01,BISHAN,4 ROOM,04 TO 06,104.0,Model A,63.0,680000.0,49.15266684,Central,5
2023-12,QUEENSTOWN,3 ROOM,07 TO 09,63.0,Model A,90.17,638888.0,33.34698645,Central,8
2017-11,BUKIT MERAH,3 ROOM,07 TO 09,67.0,Premium Apartment,94.75,560000.0,45.53546016,Central,8
2022-09,KALLANG/WHAMPOA,4 ROOM,01 TO 03,82.0,Improved,52.75,400000.0,45.80433455,Central,2
2021-02,TOA PAYOH,3 ROOM,04 TO 06,67.0,Improved,47.92,280000.0,44.89716229,Central,5
2023-10,TOA PAYOH,4 ROOM,13 TO 15,91.0,Model A,84.5,908000.0,53.78505553,Central,14
2022-08,QUEENSTOWN,3 ROOM,13 TO 15,65.0,Improved,50.83,442000.0,40.84745784,Central,14
2021-09,TOA PAYOH,3 ROOM,04 TO 06,67.0,Improved,47.42,295000.0,44.89716229,Central,5
2024-03,BISHAN,4 ROOM,07 TO 09,103.0,Model A,62.42,688000.0,43.11297048,Central,8
2020-03,QUEENSTOWN,3 ROOM,04 TO 06,60.0,Standard,45.83,260000.0,32.4708464,Central,5
2017-08,QUEENSTOWN,4 ROOM,13 TO 15,108.0,Model A,78.17,620000.0,43.51927019,Central,14
2023-08,TOA PAYOH,5 ROOM,13 TO 15,124.0,Improved,70.67,925000.0,44.37707399,Central,14
2023-05,BUKIT MERAH,3 ROOM,16 TO 18,67.0,Model A,93.58,590000.0,38.59483671,Central,17
2021-08,QUEENSTOWN,4 ROOM,01 TO 03,86.0,Improved,51.75,555000.0,41.99280826,Central,2
2024-07,TOA PAYOH,3 ROOM,10 TO 12,65.0,Improved,46.58,375000.0,44.81776957,Central,11
2023-10,QUEENSTOWN,3 ROOM,10 TO 12,66.0,Improved,45.25,355000.0,44.84262179,Central,11
2024-03,TOA PAYOH,4 ROOM,19 TO 21,93.0,Model A,93.5,1101000.0,47.02773375,Central,20
2021-11,QUEENSTOWN,3 ROOM,07 TO 09,60.0,Standard,44.17,270000.0,32.4708464,Central,8
2017-02,CENTRAL AREA,4 ROOM,04 TO 06,96.0,Type S1,92.92,825000.0,55.08744628,Central,5
2022-08,KALLANG/WHAMPOA,4 ROOM,07 TO 09,92.0,New Generation,55.5,521000.0,51.39427193,Central,8
2017-03,BUKIT MERAH,4 ROOM,13 TO 15,81.0,Improved,56.83,496000.0,41.73494992,Central,14
2021-10,BUKIT MERAH,5 ROOM,22 TO 24,122.0,Standard,57.08,780000.0,41.03048682,Central,23
2020-09,BUKIT MERAH,3 ROOM,19 TO 21,76.0,Improved,51.83,390000.0,47.43255917,Central,20
2024-01,BUKIT MERAH,5 ROOM,22 TO 24,117.0,Improved,52.83,720000.0,50.72809606,Central,23
2019-07,BISHAN,3 ROOM,10 TO 12,65.0,Improved,53.25,266000.0,49.83261371,Central,11
2024-08,BISHAN,4 ROOM,07 TO 09,89.0,Simplified,61.75,768000.0,51.34940353,Central,8
2023-04,BUKIT MERAH,3 ROOM,07 TO 09,59.0,Improved,51.08,360000.0,40.535059,Central,8
2023-06,BUKIT MERAH,3 ROOM,04 TO 06,56.0,Standard,47.25,315000.0,40.31206097,Central,5
2022-01,KALLANG/WHAMPOA,5 ROOM,10 TO 12,118.0,Improved,62.0,700000.0,43.88654551,Central,11
2018-08,QUEENSTOWN,3 ROOM,10 TO 12,66.0,Improved,50.5,290000.0,32.84262179,Central,11
2021-12,QUEENSTOWN,4 ROOM,04 TO 06,94.0,New Generation,57.0,448000.0,42.50335292,Central,5
2021-01,CENTRAL AREA,3 ROOM,04 TO 06,72.0,Model A,63.5,378000.0,52.39252682,Central,5
2022-07,CENTRAL AREA,3 ROOM,13 TO 15,69.0,Improved,60.75,540000.0,33.21406119,Central,14
2021-08,BUKIT MERAH,4 ROOM,10 TO 12,90.0,Model A,81.17,760000.0,56.64145021,Central,11
2024-02,BUKIT MERAH,4 ROOM,22 TO 24,93.0,Model A,92.25,970000.0,43.01288961,Central,23
2021-03,BUKIT MERAH,5 ROOM,10 TO 12,122.0,Improved,64.92,628000.0,44.14923991,Central,11
2018-03,QUEENSTOWN,4 ROOM,22 TO 24,93.0,Model A,96.0,805000.0,34.98320134,Central,23
2019-11,BISHAN,5 ROOM,04 TO 06,121.0,Improved,71.75,820000.0,44.16892009,Central,5
2022-12,QUEENSTOWN,4 ROOM,01 TO 03,87.0,Model A,89.42,730000.0,44.62627009,Central,2
2024-08,TOA PAYOH,3 ROOM,07 TO 09,65.0,Improved,56.5,386000.0,44.96621093,Central,8
2017-06,QUEENSTOWN,5 ROOM,28 TO 30,110.0,Improved,82.33,865000.0,43.68772773,Central,29
2018-12,KALLANG/WHAMPOA,4 ROOM,16 TO 18,92.0,Model A,92.42,735000.0,42.88412843,Central,17
2018-09,QUEENSTOWN,3 ROOM,13 TO 15,67.0,Improved,50.33,290000.0,49.89716229,Central,14
2023-01,TOA PAYOH,4 ROOM,04 TO 06,87.0,Improved,49.58,430000.0,46.03250462,Central,5
2021-09,QUEENSTOWN,2 ROOM,10 TO 12,46.0,Standard,44.42,270000.0,31.70727946,Central,11
2020-07,BUKIT MERAH,4 ROOM,01 TO 03,103.0,Model A,63.33,528000.0,40.06843807,Central,2
2024-11,TOA PAYOH,5 ROOM,22 TO 24,122.0,Improved,70.92,1168000.0,50.28283714,Central,23
2022-03,KALLANG/WHAMPOA,5 ROOM,19 TO 21,118.0,Improved,58.42,750000.0,52.8420131,Central,20
2023-08,QUEENSTOWN,5 ROOM,19 TO 21,117.0,Standard,52.5,868000.0,43.72809606,Central,20
2019-06,KALLANG/WHAMPOA,4 ROOM,01 TO 03,89.0,Model A,92.5,580000.0,42.72050694,Central,2
2019-04,BUKIT MERAH,2 ROOM,04 TO 06,45.0,Improved,55.75,280000.0,48.78633619,Central,5
